3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,CPLE,738.052,-207.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,CPLW,11.799,0.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,CWLP,28.000,0.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,DUKE,800.599,685.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,HTP,-333.700,-300.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,IPL,12.162,0.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,LGEE,565.016,-102.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,LINDEN,-314.170,-315.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,MEC,-83.637,-400.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,MECS,-2854.400,-175.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,NIPS,-1487.299,0.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,NYIS,-25.310,-135.782
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,PJM MISO,-4215.622,-1876.979
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,PJM RTO,-2286.040,-2401.120
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,SAYR,-559.000,-560.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,TVA,1043.971,368.000
3/30/2024 11:00:01 AM,3/30/2024 7:00:01 AM,WEC,57.127,-250.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,ALTE,-536.086,-742.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,ALTW,365.134,0.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,AMIL,849.450,450.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,CIN,-564.588,-760.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,CPLE,651.553,-207.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,CPLW,2.100,0.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,CWLP,27.100,0.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,DUKE,713.500,685.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,HTP,-357.500,-300.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,IPL,24.818,0.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,LGEE,623.677,-102.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,LINDEN,-313.675,-315.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,MEC,-49.036,-400.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,MECS,-2805.199,-175.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,NIPS,-1478.618,0.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,NYIS,21.480,-135.641
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,PJM MISO,-4095.828,-1968.979
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,PJM RTO,-2327.635,-2358.621
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,SAYR,-559.000,-560.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,TVA,972.535,368.000
3/30/2024 10:55:01 AM,3/30/2024 6:55:01 AM,WEC,73.097,-250.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,ALTE,-554.414,-742.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,ALTW,369.404,0.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,AMIL,873.690,407.608
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,CIN,-628.923,-510.000
